filepath,class,label,split
/data/JSM/06_2/ARSE_crop/ARSE_0089.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0018.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0131.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0206.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0080.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0042.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0211.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0008.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0016.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0056.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0078.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0039.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0154.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0023.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0135.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0098.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0199.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0072.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0106.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0115.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0031.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0075.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0048.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0155.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0009.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0178.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0101.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0061.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0076.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0016.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0054.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0019.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0113.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0046.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0047.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0058.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0142.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0132.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0146.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0069.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0076.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0057.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0019.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0129.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0051.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0175.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSE_crop/ARSE_0017.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0207.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0001.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0065.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0019.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0038.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0153.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0223.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0152.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0011.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0178.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0038.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0065.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0056.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0118.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0168.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0041.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0178.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0052.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0103.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0040.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0146.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0232.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0209.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0139.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0071.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0098.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0067.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0024.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0216.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0124.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0060.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0081.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0158.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0136.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0181.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0157.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0097.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0048.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0107.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0193.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0096.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0218.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0035.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0105.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0032.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0134.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0222.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0174.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0036.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0205.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0111.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0220.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0020.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0090.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0037.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0127.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0137.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0086.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0168.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0133.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0005.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0109.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0125.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0015.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0130.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0236.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0082.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0212.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0136.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0037.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0011.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0205.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0093.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0074.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSE_crop/ARSE_0145.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0094.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0085.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0070.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0186.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0119.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0026.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0055.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0044.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0058.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0179.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0090.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0140.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0028.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0084.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0057.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0023.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0181.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0235.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0217.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0126.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0174.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0184.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0064.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0130.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0216.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0196.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0091.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0147.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0081.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0030.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0035.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0036.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0175.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0001.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0070.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0016.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0165.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0059.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0149.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0227.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0185.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0047.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0204.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0006.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0039.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0044.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0208.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0039.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0064.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0005.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0143.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0011.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0147.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0187.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0132.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0099.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0237.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0080.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0068.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0164.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0219.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0099.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0159.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0022.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0165.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0000.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0083.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0004.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0042.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0096.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0207.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0172.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0062.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0054.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0140.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0104.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0122.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0110.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0194.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0119.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0099.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0087.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0124.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0226.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0142.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0087.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0005.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0004.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0211.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0058.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0166.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0173.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0105.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0201.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0100.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0002.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0098.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0105.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0179.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0059.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0052.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0105.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0034.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0094.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0079.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0204.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0038.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0036.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0049.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0018.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0126.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0066.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0065.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0213.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0133.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0161.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0082.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0073.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0227.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0104.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0137.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0163.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0150.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0102.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0160.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0162.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0143.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0153.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0121.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0009.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0149.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0003.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0111.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSS_crop/ARSS_0055.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSE_crop/ARSE_0110.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0013.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0027.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0003.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0113.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0028.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0044.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0144.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0174.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0192.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0208.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0139.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0162.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSS_crop/ARSS_0059.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRPE_crop/PRPE_0085.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0017.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSE_crop/ARSE_0077.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0000.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0152.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0217.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0024.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRDA_crop/PRDA_0174.jpg,PRDA_crop,3,train
/data/JSM/06_2/PJNA_crop/PJNA_0074.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0088.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0077.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0127.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0148.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0138.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0077.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0204.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0171.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0026.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0006.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSS_crop/ARSS_0080.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0141.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0162.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0164.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0007.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRDA_crop/PRDA_0014.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0079.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0126.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0153.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0191.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0137.jpg,ARSS_crop,1,train
/data/JSM/06_2/PJNA_crop/PJNA_0127.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0006.jpg,ARSE_crop,0,train
/data/JSM/06_2/PJNA_crop/PJNA_0012.jpg,PJNA_crop,2,train
/data/JSM/06_2/PRPE_crop/PRPE_0131.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSS_crop/ARSS_0154.jpg,ARSS_crop,1,train
/data/JSM/06_2/ARSE_crop/ARSE_0032.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0056.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0089.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0155.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSE_crop/ARSE_0045.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0228.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRPE_crop/PRPE_0173.jpg,PRPE_crop,4,train
/data/JSM/06_2/PRDA_crop/PRDA_0169.jpg,PRDA_crop,3,train
/data/JSM/06_2/ARSE_crop/ARSE_0144.jpg,ARSE_crop,0,train
/data/JSM/06_2/ARSS_crop/ARSS_0201.jpg,ARSS_crop,1,train
/data/JSM/06_2/PRDA_crop/PRDA_0127.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRDA_crop/PRDA_0128.jpg,PRDA_crop,3,train
/data/JSM/06_2/PRPE_crop/PRPE_0231.jpg,PRPE_crop,4,train
/data/JSM/06_2/ARSE_crop/ARSE_0140.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0008.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0082.jpg,PJNA_crop,2,train
/data/JSM/06_2/ARSE_crop/ARSE_0083.jpg,ARSE_crop,0,train
/data/JSM/06_2/PRPE_crop/PRPE_0216.jpg,PRPE_crop,4,train
/data/JSM/06_2/PJNA_crop/PJNA_0225.jpg,PJNA_crop,2,train
/data/JSM/06_2/PJNA_crop/PJNA_0063.jpg,PJNA_crop,2,train
