class,filename,filepath,label,fg_ratio,bg_residue,edge_cut,small_fg,bg_residue_flag
ARSE_crop,ARSE_0204.jpg,/data/JSM/06_2/ARSE_crop/ARSE_0204.jpg,0,0.3984,0.0,False,False,False
ARSS_crop,ARSS_0000.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0000.jpg,1,0.4159,0.0001,False,False,False
ARSS_crop,ARSS_0001.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0001.jpg,1,0.4193,0.0,False,False,False
ARSS_crop,ARSS_0002.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0002.jpg,1,0.4256,0.0,False,False,False
ARSS_crop,ARSS_0003.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0003.jpg,1,0.3838,0.0,False,False,False
ARSS_crop,ARSS_0004.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0004.jpg,1,0.4334,0.0001,False,False,False
ARSS_crop,ARSS_0005.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0005.jpg,1,0.3736,0.0001,False,False,False
ARSS_crop,ARSS_0006.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0006.jpg,1,0.4023,0.0,False,False,False
ARSS_crop,ARSS_0007.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0007.jpg,1,0.3887,0.0,False,False,False
ARSS_crop,ARSS_0008.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0008.jpg,1,0.4446,0.0001,False,False,False
ARSS_crop,ARSS_0009.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0009.jpg,1,0.3693,0.0,False,False,False
ARSS_crop,ARSS_0010.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0010.jpg,1,0.4615,0.0001,False,False,False
ARSS_crop,ARSS_0011.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0011.jpg,1,0.3605,0.0001,False,False,False
ARSS_crop,ARSS_0012.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0012.jpg,1,0.399,0.0,False,False,False
ARSS_crop,ARSS_0013.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0013.jpg,1,0.4234,0.0,False,False,False
ARSS_crop,ARSS_0014.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0014.jpg,1,0.352,0.0001,False,False,False
ARSS_crop,ARSS_0015.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0015.jpg,1,0.3913,0.0,False,False,False
ARSS_crop,ARSS_0016.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0016.jpg,1,0.4024,0.0,False,False,False
ARSS_crop,ARSS_0017.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0017.jpg,1,0.4668,0.0,False,False,False
ARSS_crop,ARSS_0018.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0018.jpg,1,0.4491,0.0,False,False,False
ARSS_crop,ARSS_0019.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0019.jpg,1,0.4542,0.0,False,False,False
ARSS_crop,ARSS_0020.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0020.jpg,1,0.4035,0.0,False,False,False
ARSS_crop,ARSS_0021.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0021.jpg,1,0.4221,0.0,False,False,False
ARSS_crop,ARSS_0022.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0022.jpg,1,0.4527,0.0,False,False,False
ARSS_crop,ARSS_0023.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0023.jpg,1,0.487,0.0,False,False,False
ARSS_crop,ARSS_0024.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0024.jpg,1,0.3974,0.0001,False,False,False
ARSS_crop,ARSS_0025.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0025.jpg,1,0.3814,0.0,False,False,False
ARSS_crop,ARSS_0026.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0026.jpg,1,0.4914,0.0,False,False,False
ARSS_crop,ARSS_0027.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0027.jpg,1,0.4011,0.0,False,False,False
ARSS_crop,ARSS_0028.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0028.jpg,1,0.4365,0.0,False,False,False
ARSS_crop,ARSS_0029.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0029.jpg,1,0.402,0.0,False,False,False
ARSS_crop,ARSS_0030.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0030.jpg,1,0.4774,0.0002,False,False,False
ARSS_crop,ARSS_0031.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0031.jpg,1,0.4095,0.0,False,False,False
ARSS_crop,ARSS_0032.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0032.jpg,1,0.4209,0.0,False,False,False
ARSS_crop,ARSS_0033.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0033.jpg,1,0.4111,0.0,False,False,False
ARSS_crop,ARSS_0034.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0034.jpg,1,0.4978,0.0001,False,False,False
ARSS_crop,ARSS_0035.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0035.jpg,1,0.656,0.0001,True,False,False
ARSS_crop,ARSS_0036.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0036.jpg,1,0.4757,0.0,False,False,False
ARSS_crop,ARSS_0037.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0037.jpg,1,0.3939,0.0001,False,False,False
ARSS_crop,ARSS_0038.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0038.jpg,1,0.425,0.0001,False,False,False
ARSS_crop,ARSS_0039.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0039.jpg,1,0.4172,0.0001,False,False,False
ARSS_crop,ARSS_0040.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0040.jpg,1,0.4227,0.0001,False,False,False
ARSS_crop,ARSS_0041.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0041.jpg,1,0.3743,0.0,False,False,False
ARSS_crop,ARSS_0042.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0042.jpg,1,0.4403,0.0,False,False,False
ARSS_crop,ARSS_0043.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0043.jpg,1,0.3736,0.0,False,False,False
ARSS_crop,ARSS_0044.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0044.jpg,1,0.4405,0.0001,False,False,False
ARSS_crop,ARSS_0045.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0045.jpg,1,0.4333,0.0,False,False,False
ARSS_crop,ARSS_0046.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0046.jpg,1,0.4751,0.0,False,False,False
ARSS_crop,ARSS_0047.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0047.jpg,1,0.4501,0.0,False,False,False
ARSS_crop,ARSS_0048.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0048.jpg,1,0.4232,0.0001,False,False,False
ARSS_crop,ARSS_0049.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0049.jpg,1,0.4238,0.0001,False,False,False
ARSS_crop,ARSS_0050.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0050.jpg,1,0.4014,0.0,False,False,False
ARSS_crop,ARSS_0051.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0051.jpg,1,0.4385,0.0,False,False,False
ARSS_crop,ARSS_0052.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0052.jpg,1,0.3826,0.0,False,False,False
ARSS_crop,ARSS_0053.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0053.jpg,1,0.387,0.0001,False,False,False
ARSS_crop,ARSS_0054.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0054.jpg,1,0.3633,0.0001,False,False,False
ARSS_crop,ARSS_0055.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0055.jpg,1,0.3871,0.0,False,False,False
ARSS_crop,ARSS_0056.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0056.jpg,1,0.3825,0.0,False,False,False
ARSS_crop,ARSS_0057.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0057.jpg,1,0.4417,0.0,False,False,False
ARSS_crop,ARSS_0058.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0058.jpg,1,0.37,0.0,False,False,False
ARSS_crop,ARSS_0059.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0059.jpg,1,0.4074,0.0001,False,False,False
ARSS_crop,ARSS_0060.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0060.jpg,1,0.4771,0.0,False,False,False
ARSS_crop,ARSS_0061.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0061.jpg,1,0.4247,0.0,False,False,False
ARSS_crop,ARSS_0062.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0062.jpg,1,0.4584,0.0001,False,False,False
ARSS_crop,ARSS_0063.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0063.jpg,1,0.3405,0.0001,False,False,False
ARSS_crop,ARSS_0064.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0064.jpg,1,0.438,0.0,False,False,False
ARSS_crop,ARSS_0065.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0065.jpg,1,0.4867,0.0,False,False,False
ARSS_crop,ARSS_0066.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0066.jpg,1,0.4348,0.0002,False,False,False
ARSS_crop,ARSS_0067.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0067.jpg,1,0.4797,0.0,False,False,False
ARSS_crop,ARSS_0068.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0068.jpg,1,0.3904,0.0001,False,False,False
ARSS_crop,ARSS_0069.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0069.jpg,1,0.4012,0.0,False,False,False
ARSS_crop,ARSS_0070.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0070.jpg,1,0.3984,0.0001,False,False,False
ARSS_crop,ARSS_0071.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0071.jpg,1,0.4321,0.0,False,False,False
ARSS_crop,ARSS_0072.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0072.jpg,1,0.3839,0.0,False,False,False
ARSS_crop,ARSS_0073.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0073.jpg,1,0.4708,0.0002,False,False,False
ARSS_crop,ARSS_0074.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0074.jpg,1,0.4121,0.0,False,False,False
ARSS_crop,ARSS_0075.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0075.jpg,1,0.4669,0.0,False,False,False
ARSS_crop,ARSS_0076.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0076.jpg,1,0.4373,0.0001,False,False,False
ARSS_crop,ARSS_0077.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0077.jpg,1,0.3869,0.0,False,False,False
ARSS_crop,ARSS_0078.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0078.jpg,1,0.4622,0.0001,False,False,False
ARSS_crop,ARSS_0079.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0079.jpg,1,0.3699,0.0,False,False,False
ARSS_crop,ARSS_0080.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0080.jpg,1,0.4443,0.0001,False,False,False
ARSS_crop,ARSS_0081.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0081.jpg,1,0.4183,0.0,False,False,False
ARSS_crop,ARSS_0082.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0082.jpg,1,0.4405,0.0,False,False,False
ARSS_crop,ARSS_0083.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0083.jpg,1,0.4033,0.0,False,False,False
ARSS_crop,ARSS_0084.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0084.jpg,1,0.4108,0.0,False,False,False
ARSS_crop,ARSS_0085.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0085.jpg,1,0.4288,0.0,False,False,False
ARSS_crop,ARSS_0086.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0086.jpg,1,0.3998,0.0001,False,False,False
ARSS_crop,ARSS_0087.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0087.jpg,1,0.4112,0.0,False,False,False
ARSS_crop,ARSS_0088.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0088.jpg,1,0.4279,0.0001,False,False,False
ARSS_crop,ARSS_0089.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0089.jpg,1,0.4562,0.0,False,False,False
ARSS_crop,ARSS_0090.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0090.jpg,1,0.3943,0.0,False,False,False
ARSS_crop,ARSS_0091.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0091.jpg,1,0.4731,0.0,False,False,False
ARSS_crop,ARSS_0092.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0092.jpg,1,0.3791,0.0,False,False,False
ARSS_crop,ARSS_0093.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0093.jpg,1,0.4429,0.0001,False,False,False
ARSS_crop,ARSS_0094.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0094.jpg,1,0.397,0.0001,False,False,False
ARSS_crop,ARSS_0095.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0095.jpg,1,0.3935,0.0001,False,False,False
ARSS_crop,ARSS_0096.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0096.jpg,1,0.4156,0.0001,False,False,False
ARSS_crop,ARSS_0097.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0097.jpg,1,0.3805,0.0001,False,False,False
ARSS_crop,ARSS_0098.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0098.jpg,1,0.4419,0.0001,False,False,False
ARSS_crop,ARSS_0099.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0099.jpg,1,0.4534,0.0001,False,False,False
ARSS_crop,ARSS_0100.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0100.jpg,1,0.451,0.0,False,False,False
ARSS_crop,ARSS_0101.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0101.jpg,1,0.4086,0.0001,False,False,False
ARSS_crop,ARSS_0102.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0102.jpg,1,0.3513,0.0,False,False,False
ARSS_crop,ARSS_0103.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0103.jpg,1,0.3834,0.0001,False,False,False
ARSS_crop,ARSS_0104.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0104.jpg,1,0.3768,0.0001,False,False,False
ARSS_crop,ARSS_0105.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0105.jpg,1,0.4794,0.0001,False,False,False
ARSS_crop,ARSS_0106.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0106.jpg,1,0.4535,0.0,False,False,False
ARSS_crop,ARSS_0107.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0107.jpg,1,0.3938,0.0,False,False,False
ARSS_crop,ARSS_0108.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0108.jpg,1,0.423,0.0,False,False,False
ARSS_crop,ARSS_0109.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0109.jpg,1,0.4331,0.0,False,False,False
ARSS_crop,ARSS_0110.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0110.jpg,1,0.4426,0.0,False,False,False
ARSS_crop,ARSS_0111.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0111.jpg,1,0.4932,0.0,False,False,False
ARSS_crop,ARSS_0112.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0112.jpg,1,0.4537,0.0001,False,False,False
ARSS_crop,ARSS_0113.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0113.jpg,1,0.4355,0.0,False,False,False
ARSS_crop,ARSS_0114.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0114.jpg,1,0.4308,0.0001,False,False,False
ARSS_crop,ARSS_0115.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0115.jpg,1,0.4844,0.0,False,False,False
ARSS_crop,ARSS_0116.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0116.jpg,1,0.4183,0.0,False,False,False
ARSS_crop,ARSS_0117.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0117.jpg,1,0.7074,0.0003,True,False,False
ARSS_crop,ARSS_0118.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0118.jpg,1,0.4011,0.0,False,False,False
ARSS_crop,ARSS_0119.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0119.jpg,1,0.3714,0.0001,False,False,False
ARSS_crop,ARSS_0120.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0120.jpg,1,0.4846,0.0001,False,False,False
ARSS_crop,ARSS_0121.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0121.jpg,1,0.4455,0.0001,False,False,False
ARSS_crop,ARSS_0122.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0122.jpg,1,0.432,0.0,False,False,False
ARSS_crop,ARSS_0123.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0123.jpg,1,0.3894,0.0,False,False,False
ARSS_crop,ARSS_0124.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0124.jpg,1,0.4059,0.0,False,False,False
ARSS_crop,ARSS_0125.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0125.jpg,1,0.4453,0.0001,False,False,False
ARSS_crop,ARSS_0126.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0126.jpg,1,0.3743,0.0001,False,False,False
ARSS_crop,ARSS_0127.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0127.jpg,1,0.3672,0.0001,False,False,False
ARSS_crop,ARSS_0128.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0128.jpg,1,0.5132,0.0001,False,False,False
ARSS_crop,ARSS_0129.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0129.jpg,1,0.4379,0.0,False,False,False
ARSS_crop,ARSS_0130.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0130.jpg,1,0.4299,0.0,False,False,False
ARSS_crop,ARSS_0131.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0131.jpg,1,0.4946,0.0,False,False,False
ARSS_crop,ARSS_0132.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0132.jpg,1,0.4544,0.0001,False,False,False
ARSS_crop,ARSS_0133.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0133.jpg,1,0.4278,0.0001,False,False,False
ARSS_crop,ARSS_0134.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0134.jpg,1,0.4099,0.0,False,False,False
ARSS_crop,ARSS_0135.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0135.jpg,1,0.4692,0.0001,False,False,False
ARSS_crop,ARSS_0136.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0136.jpg,1,0.4042,0.0,False,False,False
ARSS_crop,ARSS_0137.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0137.jpg,1,0.3886,0.0,False,False,False
ARSS_crop,ARSS_0138.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0138.jpg,1,0.4563,0.0001,False,False,False
ARSS_crop,ARSS_0139.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0139.jpg,1,0.3971,0.0,False,False,False
ARSS_crop,ARSS_0140.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0140.jpg,1,0.4038,0.0,False,False,False
ARSS_crop,ARSS_0141.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0141.jpg,1,0.379,0.0002,False,False,False
ARSS_crop,ARSS_0142.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0142.jpg,1,0.4117,0.0,False,False,False
ARSS_crop,ARSS_0143.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0143.jpg,1,0.4089,0.0,False,False,False
ARSS_crop,ARSS_0144.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0144.jpg,1,0.4748,0.0002,False,False,False
ARSS_crop,ARSS_0145.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0145.jpg,1,0.447,0.0001,False,False,False
ARSS_crop,ARSS_0146.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0146.jpg,1,0.4511,0.0001,False,False,False
ARSS_crop,ARSS_0147.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0147.jpg,1,0.3994,0.0,False,False,False
ARSS_crop,ARSS_0148.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0148.jpg,1,0.4467,0.0001,False,False,False
ARSS_crop,ARSS_0149.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0149.jpg,1,0.4084,0.0,False,False,False
ARSS_crop,ARSS_0150.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0150.jpg,1,0.4249,0.0,False,False,False
ARSS_crop,ARSS_0151.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0151.jpg,1,0.3732,0.0,False,False,False
ARSS_crop,ARSS_0152.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0152.jpg,1,0.3689,0.0,False,False,False
ARSS_crop,ARSS_0153.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0153.jpg,1,0.6003,0.0,False,False,False
ARSS_crop,ARSS_0154.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0154.jpg,1,0.447,0.0,False,False,False
ARSS_crop,ARSS_0155.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0155.jpg,1,0.4333,0.0,False,False,False
ARSS_crop,ARSS_0156.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0156.jpg,1,0.4329,0.0,False,False,False
ARSS_crop,ARSS_0157.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0157.jpg,1,0.4555,0.0001,False,False,False
ARSS_crop,ARSS_0158.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0158.jpg,1,0.3972,0.0001,False,False,False
ARSS_crop,ARSS_0159.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0159.jpg,1,0.3334,0.0001,False,False,False
ARSS_crop,ARSS_0160.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0160.jpg,1,0.4481,0.0,False,False,False
ARSS_crop,ARSS_0161.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0161.jpg,1,0.4678,0.0001,False,False,False
ARSS_crop,ARSS_0162.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0162.jpg,1,0.4377,0.0,False,False,False
ARSS_crop,ARSS_0163.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0163.jpg,1,0.3699,0.0001,False,False,False
ARSS_crop,ARSS_0164.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0164.jpg,1,0.4768,0.0,False,False,False
ARSS_crop,ARSS_0165.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0165.jpg,1,0.4009,0.0,False,False,False
ARSS_crop,ARSS_0166.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0166.jpg,1,0.3982,0.0,False,False,False
ARSS_crop,ARSS_0167.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0167.jpg,1,0.7423,0.0001,True,False,False
ARSS_crop,ARSS_0168.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0168.jpg,1,0.6739,0.0002,True,False,False
ARSS_crop,ARSS_0169.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0169.jpg,1,0.4366,0.0001,False,False,False
ARSS_crop,ARSS_0170.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0170.jpg,1,0.455,0.0001,False,False,False
ARSS_crop,ARSS_0171.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0171.jpg,1,0.3977,0.0,False,False,False
ARSS_crop,ARSS_0172.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0172.jpg,1,0.4104,0.0001,False,False,False
ARSS_crop,ARSS_0173.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0173.jpg,1,0.4041,0.0001,False,False,False
ARSS_crop,ARSS_0174.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0174.jpg,1,0.3872,0.0,False,False,False
ARSS_crop,ARSS_0175.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0175.jpg,1,0.457,0.0,False,False,False
ARSS_crop,ARSS_0176.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0176.jpg,1,0.4215,0.0001,False,False,False
ARSS_crop,ARSS_0177.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0177.jpg,1,0.4185,0.0001,False,False,False
ARSS_crop,ARSS_0178.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0178.jpg,1,0.4288,0.0,False,False,False
ARSS_crop,ARSS_0179.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0179.jpg,1,0.3601,0.0,False,False,False
ARSS_crop,ARSS_0180.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0180.jpg,1,0.342,0.0001,False,False,False
ARSS_crop,ARSS_0181.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0181.jpg,1,0.5321,0.0001,False,False,False
ARSS_crop,ARSS_0182.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0182.jpg,1,0.447,0.0001,False,False,False
ARSS_crop,ARSS_0183.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0183.jpg,1,0.4942,0.0,False,False,False
ARSS_crop,ARSS_0184.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0184.jpg,1,0.3889,0.0001,False,False,False
ARSS_crop,ARSS_0185.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0185.jpg,1,0.371,0.0,False,False,False
ARSS_crop,ARSS_0186.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0186.jpg,1,0.4227,0.0001,False,False,False
ARSS_crop,ARSS_0187.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0187.jpg,1,0.4287,0.0001,False,False,False
ARSS_crop,ARSS_0188.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0188.jpg,1,0.3587,0.0,False,False,False
ARSS_crop,ARSS_0189.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0189.jpg,1,0.4287,0.0,False,False,False
ARSS_crop,ARSS_0190.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0190.jpg,1,0.4196,0.0,False,False,False
ARSS_crop,ARSS_0191.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0191.jpg,1,0.4792,0.0001,False,False,False
ARSS_crop,ARSS_0192.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0192.jpg,1,0.4392,0.0,False,False,False
ARSS_crop,ARSS_0193.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0193.jpg,1,0.4319,0.0001,False,False,False
ARSS_crop,ARSS_0194.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0194.jpg,1,0.4324,0.0,False,False,False
ARSS_crop,ARSS_0195.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0195.jpg,1,0.3902,0.0,False,False,False
ARSS_crop,ARSS_0196.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0196.jpg,1,0.3792,0.0,False,False,False
ARSS_crop,ARSS_0197.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0197.jpg,1,0.4042,0.0,False,False,False
ARSS_crop,ARSS_0198.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0198.jpg,1,0.4069,0.0,False,False,False
ARSS_crop,ARSS_0199.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0199.jpg,1,0.3869,0.0,False,False,False
ARSS_crop,ARSS_0200.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0200.jpg,1,0.5027,0.0,False,False,False
ARSS_crop,ARSS_0201.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0201.jpg,1,0.4388,0.0,False,False,False
ARSS_crop,ARSS_0202.jpg,/data/JSM/06_2/ARSS_crop/ARSS_0202.jpg,1,0.4648,0.0,False,False,False
